,sent,received
1584269280,1188.2587208,0.1240085
1584269340,817.0113611,0.9343542
1584269400,656.9856818,0.0576973
1584269460,1177.1352308,0.02134
1584269520,948.1798195,0.2823094
1584269580,923.1903726,0.6633202
1584269640,868.8080329,0.1426212
1584269700,734.4398773,0.7618284
1584269760,1007.2865533,0.62055
1584269820,1078.2851841,0.1488825
1584269880,1157.8275329,0.6535984
1584269940,1186.3589859,0.9997977
1584270000,1092.0958348,0.5940578
1584270060,1017.2009891,0.1279245
1584270120,1142.6889229,0.0458126
1584270180,1004.0887831,0.3507579
1584270240,870.3472746,0.5661012
1584270300,731.5692856,0.3391627
1584270360,1020.244542,0.9268235
1584270420,852.5991225,0.9194089
1584270480,1108.6832558,0.7793532
1584270540,894.4384858,0.6554997
1584270600,983.630128,0.2379416
1584270660,1048.252037,0.6025862
1584270720,606.2475864,0.7335698
1584270780,943.935086,0.2997514
1584270840,890.575506,0.2166761
1584270900,763.8293748,0.624101
1584270960,788.6494134,0.7296975
1584271020,612.8325219,0.8796194
1584271080,962.9725688,0.6422673
1584271140,893.5999719,0.0517943
1584271200,991.6421427,0.4816056
1584271260,768.6001328,0.0078881
1584271320,627.7864134,0.1238949
1584271380,980.5718905,0.4663221
1584271440,665.8139817,0.6021726
1584271500,1114.6944715,0.0284416
1584271560,1073.9227364,0.8489262
1584271620,1143.6276269,0.4412867
1584271680,709.4459403,0.0992656
1584271740,904.6773902,0.7021531
1584271800,1000.6157276,0.6534207
1584271860,1084.7845749,0.2766273
1584271920,604.0803445,0.1983135
1584271980,956.1040977,0.5310277
1584272040,630.9553139,0.5583394
1584272100,690.3496068,0.1837317
1584272160,1195.2392177,0.2614802
1584272220,753.0738937,0.2672665
1584272280,946.067187,0.0574476
1584272340,1191.1184411,0.2291162
1584272400,990.6609293,0.276413
1584272460,619.5654263,0.2406966
1584272520,685.4374237,0.8193192
1584272580,1140.7338898,0.4313859
1584272640,972.4314477,0.9614834
1584272700,996.6071821,0.2948863
1584272760,729.4718236,0.3428723
1584272820,737.0475107,0.6828512
1584272880,615.5781386,0.1487596
1584272940,1195.0653858,0.8127538
1584273000,811.8234283,0.6007987
1584273060,1008.5728554,0.8284128
1584273120,703.6718772,0.4238617
1584273180,1021.393685,0.3891617
1584273240,749.20924,0.7876676
1584273300,823.157687,0.5037534
1584273360,1017.9020204,0.3125091
1584273420,1160.2866851,0.9451564
1584273480,1033.1623943,0.6285036
1584273540,1068.2260284,0.6888969
1584273600,772.4943944,0.9400844
1584273660,680.5998651,0.0352095
1584273720,875.5566538,0.8183501
1584273780,1128.3958788,0.7300024
1584273840,911.0214357,0.5900977
1584273900,987.4249441,0.6644135
1584273960,769.0824823,0.8978028
1584274020,855.0370922,0.3220025
1584274080,875.8859549,0.1035708
1584274140,750.85894,0.7531361
1584274200,981.3026132,0.5690327
1584274260,685.7415365,0.3771015
1584274320,1058.6991312,0.0572424
1584274380,921.9200844,0.3594012
1584274440,659.2672503,0.5324086
1584274500,1081.8247469,0.3028749
1584274560,1162.2096827,0.5463067
1584274620,932.7657255,0.319836
1584274680,661.5637771,0.8765005
1584274740,753.7479721,0.6372998
1584274800,663.232117,0.2028263
1584274860,671.2448703,0.7849113
1584274920,1130.2438508,0.518583
1584274980,713.5885854,0.7707483
1584275040,1010.2390979,0.6402825
1584275100,1170.7081961,0.1050811
1584275160,632.3958635,0.1067716
1584275220,1047.7481369,0.0825945
1584275280,633.3099149,0.4491275
1584275340,1121.0617073,0.2236489
1584275400,1043.8971262,0.8363067
1584275460,922.3496141,0.5486734
1584275520,805.8121796,0.9539425
1584275580,1027.5573769,0.8524382
1584275640,873.388585,0.4777589
1584275700,623.5397749,0.2294372
1584275760,815.2809449,0.9573244
1584275820,833.0538331,0.2219056
1584275880,854.0657865,0.031538
1584275940,954.6977759,0.46261
1584276000,881.4883916,0.2387405
1584276060,851.1503375,0.9811645
1584276120,761.2740946,0.4350862
1584276180,904.6461593,0.7080409
1584276240,932.5397892,0.3978553
1584276300,1106.6114303,0.2467667
1584276360,1165.4371259,0.9136415
1584276420,752.9719777,0.9143689
1584276480,750.3994686,0.5796476
1584276540,746.6585931,0.4740463
1584276600,625.2747938,0.0506786
1584276660,1167.116724,0.7919842
1584276720,704.8556132,0.3165019
1584276780,910.9491672,0.0313005
1584276840,809.1636454,0.383274
1584276900,905.6591929,0.0870313
1584276960,1066.9600525,0.0130429
1584277020,1115.2579294,0.3980217
1584277080,1083.719972,0.7066557
1584277140,935.6889551,0.7681438
1584277200,672.0222494,0.3737575
1584277260,1125.3393618,0.8597675
1584277320,925.5109525,0.7667036
1584277380,691.0243567,0.0600719
1584277440,766.9295359,0.0025891
1584277500,1057.2931523,0.9920556
1584277560,677.7734578,0.5708636
1584277620,977.9248775,0.587919
1584277680,961.5674054,0.3502164
1584277740,1186.8210504,0.7014032
1584277800,1178.6231269,0.1011548
1584277860,790.9138029,0.1457143
1584277920,924.9624516,0.6436774
1584277980,1148.0518962,0.0324007
1584278040,681.660272,0.9609273
1584278100,1196.7196926,0.5467169
1584278160,1161.5732179,0.9803937
1584278220,711.8934328,0.1878675
1584278280,923.9644092,0.6901874
1584278340,706.8180113,0.3227581
1584278400,952.0325782,0.0671907
1584278460,835.5300964,0.0905961
1584278520,1160.2043761,0.0697377
1584278580,899.7408111,0.1854018
1584278640,1091.6251562,0.5436012
1584278700,1090.3750366,0.5776698
1584278760,1027.2369842,0.6827975
1584278820,957.1587617,0.3728271
1584278880,1060.0977496,0.6622
1584278940,637.0711495,0.835967
1584279000,757.1252184,0.0111792
1584279060,627.5077481,0.3272533
1584279120,850.1913509,0.0255517
1584279180,1190.1594973,0.1328039
1584279240,731.908751,0.1271799
1584279300,1013.5789415,0.5882176
1584279360,878.7980087,0.4498064
1584279420,673.9803628,0.3337687
1584279480,716.1410788,0.3635479
1584279540,1026.9588792,0.6389766
1584279600,711.2868675,0.9555322
1584279660,902.4743917,0.1492101
1584279720,636.2393464,0.3014595
1584279780,680.7523942,0.8746228
1584279840,1128.3749547,0.2525761
1584279900,887.1891833,0.0258419
1584279960,856.0279013,0.8526475
1584280020,1002.4757176,0.8092019
1584280080,1128.6208326,0.1558208
1584280140,688.0974608,0.2330001
1584280200,693.0283495,0.7761339
1584280260,965.287913,0.7518158
1584280320,795.0967424,0.4626512
1584280380,835.4525771,0.5315906
1584280440,1029.6480532,0.5027041
1584280500,750.2601873,0.3979835
1584280560,618.3934907,0.2309535
1584280620,946.6400701,0.0456216
1584280680,941.4684923,0.2850723
1584280740,635.551001,0.7773339
1584280800,878.393326,0.5077836
1584280860,1038.160296,0.3739576
1584280920,612.8559452,0.5076312
1584280980,671.8725938,0.8920913
1584281040,925.9344192,0.5157602
1584281100,924.255436,0.700429
1584281160,1192.6184199,0.756271
1584281220,772.4789291,0.4502766
1584281280,1137.6880526,0.4520219
1584281340,755.4831834,0.4672538
1584281400,1110.1464989,0.7856136
1584281460,741.0962671,0.3655696
1584281520,873.2727429,0.7473875
1584281580,1078.069225,0.3856942
1584281640,958.8252878,0.0074216
1584281700,618.9740702,0.6262832
1584281760,709.513802,0.21178
1584281820,1164.0963957,0.0158052
1584281880,679.027812,0.1541963
1584281940,1015.7910741,0.2096693
1584282000,622.8941112,0.2459603
1584282060,664.9710381,0.3408355
1584282120,1110.4002794,0.2571491
1584282180,946.2308679,0.664876
1584282240,820.6409354,0.7233396
1584282300,1031.6842863,0.204247
1584282360,1184.0747522,0.9772786
1584282420,1126.0099022,0.6983559
1584282480,1139.6726385,0.6314242
1584282540,827.8655723,0.1724132
1584282600,798.3265629,0.0706549
1584282660,1169.748825,0.4818427
1584282720,779.6506386,0.1616443
1584282780,962.3266638,0.5301073
1584282840,1079.9352938,0.5335469
1584282900,800.34517,0.1801261
1584282960,1098.8887627,0.504589
1584283020,882.2962297,0.6508864
1584283080,625.2713837,0.4835522
1584283140,796.6999179,0.347126
1584283200,1042.7889609,0.9975066
1584283260,656.7234336,0.2481456
1584283320,810.3448084,0.5048711
1584283380,767.7333315,0.9152714
1584283440,1018.4523619,0.292211
1584283500,615.1105839,0.8379108
1584283560,657.4856081,0.8652216
1584283620,1106.3843799,0.7162804
1584283680,1121.8221777,0.9807577
1584283740,899.3186452,0.5135306
1584283800,1122.8801798,0.3240961
1584283860,893.8854276,0.0023147
1584283920,617.1360804,0.6488277
1584283980,1026.4016713,0.824995
1584284040,940.3523645,0.7433933
1584284100,625.30398,0.0964863
1584284160,989.9313038,0.4592281
1584284220,1114.8196625,0.4423005
1584284280,679.4594182,0.8788077
1584284340,604.8833807,0.6399546
1584284400,686.1012282,0.3138424
1584284460,1042.0057533,0.2818834
1584284520,1012.0924629,0.1039567
1584284580,1045.7230098,0.9376765
1584284640,916.3998972,0.4997648
1584284700,1018.160784,0.389988
1584284760,1062.7008231,0.9015497
1584284820,850.074832,0.9111836
1584284880,1151.7329153,0.4683619
1584284940,684.7089514,0.0746188
1584285000,812.4002253,0.1922796
1584285060,1189.3987844,0.6350143
1584285120,843.6354598,0.5531864
1584285180,656.4009547,0.1053706
1584285240,635.143787,0.4605694
1584285300,804.2936952,0.0168249
1584285360,949.6440189,0.6735644
1584285420,979.5701878,0.5721861
1584285480,699.621693,0.7158956
1584285540,1159.4608213,0.0494359
1584285600,822.2038708,0.2279606
1584285660,618.7795498,0.7827934
1584285720,1154.6650439,0.633155
1584285780,1133.5574359,0.0558139
1584285840,933.2984603,0.9824022
1584285900,620.4454756,0.4924392
1584285960,670.2414422,0.8570957
1584286020,655.0549194,0.6482685
1584286080,957.1267434,0.6442709
1584286140,712.308052,0.8597707
1584286200,856.0349834,0.4643053
1584286260,954.1765387,0.0002943
1584286320,1195.7936088,0.1909315
1584286380,923.8477693,0.3330457
1584286440,665.4339897,0.6573676
1584286500,910.1121691,0.5587801
1584286560,1190.9038705,0.4330767
1584286620,1119.446597,0.6896853
1584286680,1098.8424204,0.6964944
1584286740,696.0743459,0.4155399
1584286800,1108.7687502,0.2331777
1584286860,1004.067436,0.0863646
1584286920,735.6479859,0.5186974
1584286980,668.2399549,0.0519507
1584287040,852.7712671,0.7808377
1584287100,601.6212622,0.9123872
1584287160,738.1495183,0.521248
1584287220,948.4925082,0.5123413
1584287280,1057.6151734,0.0372299
1584287340,824.0390333,0.6351798
1584287400,1098.3814924,0.6633857
1584287460,889.8697573,0.3716396
1584287520,786.0914004,0.7584977
1584287580,1133.1397648,0.7434405
1584287640,1101.3619362,0.2901828
1584287700,791.3917859,0.527963
1584287760,766.3143942,0.6638629
1584287820,986.3057712,0.3005175
1584287880,703.9776422,0.1713573
1584287940,694.3621191,0.6413936
1584288000,784.6462895,0.6782099
1584288060,1077.8559846,0.1131542
1584288120,1030.94349,0.0289612
1584288180,626.3855807,0.7344348
1584288240,784.211174,0.3724124
1584288300,668.9160567,0.5274894
1584288360,1083.1739237,0.1230586
1584288420,1023.8629978,0.7518712
1584288480,822.5806804,0.1125902
1584288540,1059.4676526,0.9747253
1584288600,905.9241001,0.748173
1584288660,1022.1161852,0.5522841
1584288720,1010.1705708,0.1054732
1584288780,1105.3131146,0.1159774
1584288840,830.6748375,0.9042814
1584288900,681.5518085,0.0055603
1584288960,1031.3269842,0.0661227
1584289020,609.1039728,0.4135158
1584289080,752.1460414,0.462482
1584289140,946.5631077,0.9226188
1584289200,1192.2074907,0.2631012
1584289260,1010.5162573,0.9923631
1584289320,1197.6767132,0.6708236
1584289380,1028.2235017,0.0301065
1584289440,610.010739,0.7635791
1584289500,756.778356,0.7923197
1584289560,792.5310087,0.2618782
1584289620,844.7611878,0.481578
1584289680,1038.1259867,0.0644453
1584289740,1010.8153359,0.7852089
1584289800,885.6465469,0.6695071
1584289860,757.4438812,0.577271
1584289920,707.4895312,0.222982
1584289980,617.6248314,0.211684
1584290040,869.8861703,0.4307644
1584290100,956.8103879,0.0152351
1584290160,1018.036775,0.6114588
1584290220,775.5519914,0.4314549
1584290280,621.4652316,0.5368766
1584290340,963.4172798,0.9053271
1584290400,937.0694733,0.7610299
1584290460,836.1727387,0.3418332
1584290520,846.1662128,0.1437052
1584290580,1013.2594884,0.0856812
1584290640,925.0960734,0.8698123
1584290700,808.9474925,0.7250843
1584290760,662.2414962,0.2470801
1584290820,1033.7862468,0.0144019
1584290880,1044.727094,0.3634559
1584290940,834.4133563,0.0886793
1584291000,780.444372,0.9819024
1584291060,917.2869613,0.3782373
1584291120,651.1477312,0.7630278
1584291180,972.8401414,0.4399576
1584291240,1160.2361361,0.9356185
1584291300,923.3726444,0.9072071
1584291360,640.0754594,0.621999
1584291420,905.5683985,0.5374169
1584291480,927.4995811,0.6064918
1584291540,1125.4096726,0.2603652
1584291600,695.5225232,0.8507188
1584291660,713.5396864,0.468127
1584291720,911.8340885,0.0707079
1584291780,781.9367843,0.7109036
1584291840,1123.5219705,0.9652864
1584291900,603.2860423,0.5264814
1584291960,706.8473221,0.9194127
1584292020,1189.9824427,0.6960924
1584292080,957.6265878,0.6071008
1584292140,1035.6618457,0.9538729
1584292200,1102.4694818,0.5779615
1584292260,1053.913171,0.9116481
1584292320,1157.9084274,0.2950755
1584292380,845.0031276,0.3253259
1584292440,1018.0731982,0.324425
1584292500,1094.8422374,0.529759
1584292560,1080.5403454,0.1074536
1584292620,1151.2974758,0.5408984
1584292680,641.8702236,0.6699789
1584292740,737.0797012,0.7743537
1584292800,1011.6719923,0.6226645
1584292860,1053.727066,0.2833855
1584292920,980.0581749,0.6809801
1584292980,609.2344569,0.5884916
1584293040,1038.6549057,0.6140068
1584293100,1155.7694226,0.768238
1584293160,639.3590132,0.3933359
1584293220,967.2713143,0.734131
1584293280,938.2579502,0.1134731
1584293340,837.4943315,0.9866924
1584293400,945.8859736,0.7186459
1584293460,940.0973262,0.6672229
1584293520,964.7482556,0.5143661
1584293580,765.478327,0.6793129
1584293640,896.0924418,0.0796572
1584293700,1156.1502972,0.515282
1584293760,784.0077098,0.8285867
1584293820,936.7345146,0.8676638
1584293880,864.2816058,0.5255227
1584293940,629.2187618,0.1890261
1584294000,958.4592618,0.4383997
1584294060,836.9976208,0.8916567
1584294120,934.0289407,0.4994635
1584294180,656.8921195,0.3543737
1584294240,734.5320783,0.8529973
1584294300,988.4351772,0.7717134
1584294360,1073.7870227,0.8295484
1584294420,956.3324715,0.9242265
1584294480,983.5832982,0.3003268
1584294540,1096.4620446,0.940021
1584294600,759.1391676,0.9963378
1584294660,713.6931388,0.4686722
1584294720,783.7700259,0.8534877
1584294780,1000.1030872,0.251337
1584294840,914.0152989,0.5548719
1584294900,1188.963357,0.2383405
1584294960,738.9808078,0.9737313
1584295020,863.6771528,0.5863204
1584295080,914.8249211,0.2363936
1584295140,886.6354473,0.8396083
1584295200,1056.3517702,0.646999
1584295260,1105.4186846,0.8449815
1584295320,969.9702252,0.7897303
1584295380,1026.7945189,0.8715838
1584295440,1036.9453407,0.9122794
1584295500,633.4286307,0.06732
1584295560,739.3618322,0.3807036
1584295620,1104.6294006,0.758032
1584295680,645.0666785,0.4182565
1584295740,759.6322071,0.3038832
1584295800,977.8640776,0.9758963
1584295860,612.0565403,0.2366001
1584295920,806.77477,0.6270713
1584295980,767.0286554,0.8381747
1584296040,1102.9017406,0.0550842
1584296100,655.3399262,0.4189529
1584296160,999.6088574,0.5327654
1584296220,853.2815684,0.9839994
1584296280,927.2778345,0.570305
1584296340,866.6903499,0.5448384
1584296400,787.1870988,0.4970475
1584296460,848.126011,0.3223821
1584296520,896.1976881,0.9496157
1584296580,1096.983105,0.1217587
1584296640,912.6902224,0.6866168
1584296700,767.8824026,0.6046874
1584296760,1038.9530837,0.2309598
1584296820,611.3254661,0.4875362
1584296880,816.6718494,0.8613712
1584296940,1100.5874992,0.1297075
1584297000,1040.6095427,0.7362802
1584297060,963.5044245,0.089772
1584297120,1020.8033865,0.7037332
1584297180,975.6991923,0.2104389
1584297240,711.1417061,0.7252935
1584297300,1173.5595791,0.3255783
1584297360,872.5691264,0.1312153
1584297420,819.7004052,0.647378
1584297480,650.4461711,0.250281
1584297540,608.2522155,0.5234292
1584297600,1167.4913543,0.3475983
1584297660,647.1900482,0.6384588
1584297720,892.789036,0.5497083
1584297780,1087.0488039,0.9475106
1584297840,819.3686746,0.6700542
1584297900,910.0076712,0.8990357
1584297960,829.4779117,0.1491972
1584298020,1008.889698,0.3906984
1584298080,1120.7551238,0.9910219
1584298140,1188.5132683,0.7278713
1584298200,927.1504952,0.6671203
1584298260,668.3027391,0.5930319
1584298320,807.9233243,0.0462959
1584298380,789.7146628,0.4928753
1584298440,752.2121024,0.1599929
1584298500,1169.1775485,0.6826929
1584298560,878.3098598,0.6514713
1584298620,1163.3253573,0.8866121
1584298680,852.9362834,0.7587588
1584298740,868.9654276,0.7777398
1584298800,1279.0283023,0.093934
1584298860,1900.1337034,0.185278
1584298920,1303.0106879,0.4480746
1584298980,1523.3238597,0.5132331
1584299040,1438.2558021,0.3506693
1584299100,1596.2304617,0.3123449
1584299160,1883.311743,0.9357144
1584299220,1964.8088358,0.0020109
1584299280,1607.6266449,0.7923726
1584299340,1678.674004,0.4316477
1584299400,1367.8440576,0.311361
1584299460,1590.8443317,0.2729673
1584299520,1208.1523676,0.1952543
1584299580,1602.5846078,0.0406403
1584299640,1586.7623719,0.6415337
1584299700,1805.994872,0.2148879
1584299760,1963.3186615,0.1789167
1584299820,1656.5641706,0.2465641
1584299880,1853.0901311,0.9229257
1584299940,1739.8734138,0.3875273
1584300000,1667.2199993,0.3361172
1584300060,1696.1089681,0.2756742
1584300120,1252.238553,0.6323524
1584300180,1909.4551325,0.9924928
1584300240,1333.8124818,0.351801
1584300300,1563.8469734,0.8754644
1584300360,1900.8503844,0.5347879
1584300420,1649.1786211,0.073975
1584300480,1537.5876822,0.8557612
1584300540,1975.6834324,0.3877444
1584300600,1497.1878208,0.7559991
1584300660,1715.9804445,0.7253922
1584300720,1730.193508,0.5946993
1584300780,1550.8661368,0.6571626
1584300840,1939.1933597,0.4757809
1584300900,1261.2297407,0.9263299
1584300960,1294.636547,0.6706927
1584301020,1432.5015886,0.2971658
1584301080,1622.6336343,0.8622815
1584301140,1941.8166763,0.2450741
1584301200,1425.6040952,0.9705767
1584301260,1241.5787839,0.0330207
1584301320,1342.3634762,0.9271291
1584301380,1689.4890409,0.0278939
1584301440,1964.939747,0.2725517
